"card_codename","update_date","text_ruling","question","answer","nsg_rules_team_verified"
"the_shadow_net","2017-08-29","","####UFAQ [Michael Boggs]
Can the Runner use The Shadow Net to play a priority event?","No. The first click would have been spent to use The Shadow Net instead of on playing the priority event.","False"
"the_supplier","2017-04-09","The Runner cannot use any “when your turn begins” abilities on
cards that are installed by The Supplier until their next turn. [Official FAQ]","","","False"
"the_turning_wheel","2018-08-01","","####[ANCUR](https://twitter.com/anr_ruleswiki) [UFAQ 24](http://ancur.wikia.com/wiki/Reign_and_Reverie_UFAQ) [Michael Boggs]
Does The Turning Wheel allow the Runner to increase their accesses for both R&D and HQ or only one at a time?","Each time the Runner uses The Turning Wheel's ability, they must declare the server from which they wish to access additional cards.","False"
"the_turning_wheel","2018-08-01","","####[ANCUR](https://twitter.com/anr_ruleswiki) [UFAQ 5](https://ancur.wikia.com/wiki/The_Liberated_Mind_UFAQ) [Damon Stone]
After using The Turning Wheel, when does the Runner access an additional card?","Each time the Runner accesses cards from HQ or R&D for the remainder of the run.

After using The Turning Wheel, can the Runner choose to access a card from R&D when they access a card from HQ and vice versa?","False"
"the_twinning","2022-09-10","","Does [The Twinning](/en/card/33010) gain a power counter when spending credits from [Prepaid VoicePAD](/en/card/31038)?","Yes, recurring credits are hosted credits and are spent from their host card.","True"
"the_twinning","2022-09-10","Does [The Twinning](/en/card/33010) gain a power counter when spending credits from [Overclock](/en/card/30029)?
No. Credits can be spent from [Overclock](/en/card/30029), but it is not an installed card.","","","True"
"the_twinning","2022-09-10","","Does [The Twinning](/en/card/33010) gain a power counter when spending credits from [Ele ""Smoke"" Scovak](/en/card/11066)?","No. A player’s identity is not installed.","True"
"the_twinning","2022-09-10","","Does [The Twinning](/en/card/33010) gain a power counter when spending credits from [DJ Fenris](/en/card/22025) hosting [Ele ""Smoke"" Scovak](/en/card/11066)?","Yes. The recurring credit is hosted on [DJ Fenris](/en/card/22025), which is an installed card.","True"
"the_twinning","2022-09-10","","If [Virtuoso](/en/card/33015) is installed and the Runner’s mark is R&D, how many additional cards can they access with [The Twinning](/en/card/33010) when they make a successful run on R&D?","The Runner resolves a separate instance of [The Twinning](/en/card/33010)’s second ability for each breach: the normal breach of R&D as part of the Success Phase of the run, and the breach of HQ at the end of the run from [Virtuoso](/en/card/33015)’s ability. If [The Twinning](/en/card/33010) has enough hosted power counters, the Runner can spend 2 counters each time and access a total of 4 additional cards.","True"
"the_twinning","2022-09-10","","Can you spend hosted credits to use an icebreaker’s paid ability to increase its strength outside of a run, in order to place a power counter on [The Twinning](/en/card/33010)?","Yes.","True"
"the_twinning","2022-09-10","","If the Runner spends credits hosted on [Paladin Poemu](/en/card/26073) to install [The Twinning](/en/card/33010), does the Runner place a power counter on [The Twinning](/en/card/33010)?","No. [The Twinning](/en/card/33010) is not yet active when you are paying its install cost.","True"
"the_twins","2017-04-09","The Runner cannot jack out before encountering the ice again. [Official FAQ]","","","False"
"thimblerig","2020-06-18","","####[ANCUR](https://twitter.com/anr_ruleswiki) [UFAQ 24](http://ancur.wikia.com/wiki/Reign_and_Reverie_UFAQ) [Michael Boggs]
If the Runner uses Inversificator to swap Thimblerig in for another piece of ice, can the Corp then swap Thimblerig away with another piece of ice?","No. Thimblerig was not the ice installed in the position the Runner is passing at the time that the pass occurred.

If the Runner passes Thimblerig, then Corp swaps it with a [Kakugo](/en/card/12013), does the Runner suffer 1 net damage?","False"
"thunder_art_gallery","2022-06-09","","####[NISEI](http://nisei.net) [NISEI Rules Team Update]
The Runner has [Citadel Sanctuary](/en/card/11070), Thunder Art Gallery, and [Autoscripter](/en/card/06076) installed. At the end of the Runner’s turn, they use Citadel Sanctuary to remove a tag, triggering Thunder Art Gallery. Does the Runner gain a click from Autoscripter if they install a program with the Gallery?","Yes. But, players cannot spend clicks outside of the Action Phase and any of the Runner's unspent clicks are lost during the discard phase (5.7.2c).

The Runner has [Forger](/en/card/08065) and Thunder Art Gallery installed when they access a [Snare!](/en/card/20098). If they avoid the tag with Forger and install a [Sports Hopper](/en/card/10064) with the Gallery, can they use the Sports Hopper to draw more cards to survive the incoming net damage? Can the Runner install and use [Bio-Modeled Network](/en/card/12006) to prevent the incoming net damage?","True"
"tithonium","2017-07-21","","####[ANCUR](https://twitter.com/anr_ruleswiki) UFAQ [Michael Boggs]
If Tithonium is already hosting a [Pawn](/en/card/04002) when it is rezzed, what happens to the Pawn?","The Pawn is immediately and unpreventably trashed because Tithonium cannot host it.

Can the Corp use [Oversight AI](/en/card/02079) to rez Tithonium? If so, does the Corp still install Oversight AI onto Tithonium?","False"
"tmi","2017-04-09","TMI can be rezzed multiple times while the Runner approaches
it. Timing structure of a run 2.3 is a window that allows the
approached piece of ice to be rezzed. There is no limit to the number
of times a Corp can rez an approached piece of ice if it is derezzed
during this window. [Official FAQ]","","","False"
"tollbooth","2022-04-24","","What happens if the Runner cannot pay 3<span class=""icon icon-credit""></span> when encountering [Tollbooth](https://netrunnerdb.com/en/card/31066)?","If the Runner cannot pay 3<span class=""icon icon-credit""></span> when encountering [Tollbooth](https://netrunnerdb.com/en/card/31066), then the run ends without the Runner paying any credits.","True"
"tollbooth","2022-04-24","","Can the Runner choose not to pay 3<span class=""icon icon-credit""></span> and let the run end when encountering [Tollbooth](https://netrunnerdb.com/en/card/31066)?","No, the encounter ability from [Tollbooth](https://netrunnerdb.com/en/card/31066) says that the Runner must pay 3<span class=""icon icon-credit""></span> if they are able.","True"
"tollbooth","2022-04-24","","If the Runner plays [Inside Job](https://netrunnerdb.com/en/card/31018) and bypasses [Funhouse](https://netrunnerdb.com/en/card/30054) or [Tollbooth](https://netrunnerdb.com/en/card/31066), do the non-subroutine abilities on those cards resolve?","No. An ability that meets its trigger condition due to an encounter beginning can only resolve if the encounter is still taking place. [Inside Job](https://netrunnerdb.com/en/card/31018)’s bypass ability meets its trigger condition at the same time as [Funhouse](https://netrunnerdb.com/en/card/30054) or [Tollbooth](https://netrunnerdb.com/en/card/31066)’s ability, and as it’s the Runner’s turn, they will resolve the ability they control first. Bypassing a piece of ice immediately ends the encounter, stopping the Corp from resolving their ability before they can tag the Runner or charge a toll.","True"
"top_hat","2017-04-14","","####UFAQ [Michael Boggs]
Does Top Hat allow the Runner to see the top cards of R&D before choosing which to access?","No.","False"
"tori_hanzo","2017-04-09","The first net damage can be prevented/avoided before Tori Hanzō’s
replacement ability resolves. [Official FAQ]","","","False"
"tori_hanzo","2017-04-09","If the first instance of net damage is prevented by another effect or
replaced with Tori Hanzō’s own effect, Tori Hanzō cannot trigger for
the remainder of the run. [Official FAQ]","","","False"
"toshiyuki_sakai","2017-04-09","The card that is swapped with Toshiyuki Sakai is installed. This halts
the resolution of the accessing step, taking the Runner back to the
beginning of accessing the newly installed card. [Official FAQ]","","","False"
